SKU,precio,unidades
763766,149.95,57
633211,77,66
158189,45.95,26
1917416,55.95,12
620747,129,54
564730,43.95,37
2170108,26,13
865251,62.95,19
705277,13.99,23
111669,220.59,22
910998,54.95,44
871582,29.95,10
286206,103.4,57
628639,55.6,22
606913,87.35,31
641521,76,36
629142,65.95,45
127291,53,45
120618,88.2,35
911581,88.95,96
610246,174.95,32
1658141,35.11,7
872385,161.95,27
868221,49.43,39
110137,104,39
617949,111.25,44
134835,41,55
173010,49.99,35
542174,74.99,23
275605,86.5,27
531405,50,20
132167,80.95,22
177485,66.95,42
131712,69.2,30
559998,151.5,43
141792,151.5,14
117972,108,63
177316,141.95,23
580877,46.95,22
664327,77.99,19
531403,20,301
702290,32,24
619813,72,38
150571,45,40
890614,56.95,32
628493,227.95,52
702299,45,26
630048,34.95,35
622605,36.95,48
621320,34.95,59
614518,36.95,42
193633,29.95,64
776337,32.95,34
620276,36.95,29
2600966,39.99,29
531401,41.95,18
534705,42.95,24
55024,84,31
391964,76.95,43
162842,55,42
528560,68,51
703248,55,36
701577,63,43
2160581,3.6,5
1446798,63.95,15
2079856,64.95,16
1616028,34.99,113
608734,49.99,57
252902,39.99,67
678484,29.99,49
621589,39.99,84
2079834,64.95,26
2778990,354,14
743271,350,13
415908,61,30
1629992,50.95,18
664604,70,21
643997,84.42,38
644593,118.95,31
802215,130.95,54
1479748,16.95,30
607564,31.95,52
167023,26.99,39
628790,62.5,30
1719667,48,4
892757,0,11
53888,89.95,76
875051,144,27
52485,109.2,73
609952,89.95,106
477075,78,38
230362,50.95,58
108147,82.5,68
57604,174.95,36
874050,96,25
651128,50,39
867356,80,47
132253,110.6,50
618378,86.95,28
537383,78.4,55
177379,182.95,57
117197,65.4,44
858318,45,22
614305,95,43
2723098,83,26
625299,43.95,44
542846,45,79
198378,37.95,33
298153,73.95,70
919348,58.95,25
169885,183.95,33
124082,116.95,33
123991,83.95,19
609969,99.95,92
608111,57.95,56
546875,65.95,42
165044,105,37
913286,15.95,24
58359,104,76
2594135,49.99,32
133267,33.8,120
56730,29.95,60
544984,43,82
199268,41.95,30
909055,187,29
3479827,49.95,81
616396,105,52
867172,69.8,60
106468,64.95,24
199091,93,51
531382,106,100
657853,88,38
531378,99,23
610293,93,60
610620,82,45
531375,99,90
531374,91,36
132588,61.4,32
120716,56.8,36
531372,50,22
1437134,79,22
141546,7.49,100
627858,93.75,89
132176,72,36
147625,68.95,69
140969,110.95,28
106677,71.95,63
907845,90,34
537716,20,46
871679,24,24
614388,81.95,45
131159,108.8,53
531362,71.95,32
50631,102,55
214295,17.95,34
313867,181.8,43
1718476,85,14
913936,75.3,27
175417,43.5,70
871933,106.95,38
531360,61.95,24
531358,115.95,34
541382,62.95,28
617523,86.8,21
544981,63,31
176653,252.95,23
126130,44.95,25
120899,136.2,37
117935,75.2,25
531354,73.95,51
290975,57.95,29
179126,94.95,22
1723749,128.95,13
652626,49.95,46
531352,112,38
539435,116.4,71
645600,59.95,21
549680,32.95,32
307949,62,63
863090,42.99,18
860713,49.99,47
1446656,39.95,30
664290,50,17
593994,59.95,24
200144,92.95,36
673131,16.95,26
628665,122.95,27
1742863,0,15
407863,221,56
1609054,47.95,12
2255599,57.25,39
858238,44.99,15
859835,55,22
2007016,79.97,11
2163290,74.95,34
617859,100,29
145842,141.33,37
619491,30.95,71
652288,45.95,41
618489,187.99,32
745847,50,45
2683710,19.95,127
1542122,49.95,26
1758095,0,8
295047,69.95,19
623603,59.99,27
2435242,45.95,26
1927543,42.95,20
1590523,44.99,18
128373,50,30
898624,49.95,33
291336,69.99,39
655419,48,15
570487,131.95,13
169697,131.95,38
130406,99.8,44
714664,66,29
745386,57.29,17
874277,18.99,48
908806,55,20
178587,121.95,20
344215,67.04,55
113198,74.95,41
446828,134,68
541774,50,34
615191,69.95,45
531339,75,18
639252,44.95,34
910979,18.95,25
1779831,59.99,15
129814,174.2,51
176848,155.95,44
751281,85.49,17
185912,64.99,69
287362,174.2,52
531334,138.95,54
618589,50,31
633747,60,28
531333,34.99,25
540710,64.99,43
120769,84.67,36
637562,54.99,35
254313,87.95,30
402369,32.41,20
594280,89.95,22
1782916,86.35,20
713226,130,42
531332,49.99,48
54643,282.95,54
612452,49.95,20
881480,0,17
2551410,75.95,14
54524,41.95,166
54523,40.95,128
864613,46.95,77
368430,47.95,53
637584,53.95,27
628868,49.95,37
1954131,50,40
1958207,50,17
593931,100.95,55
58052,29.98,26
582839,188.95,36
609620,223.95,40
576954,47.95,20
531326,18,52
2866493,44.99,22
802574,44.99,28
618635,59.99,32
1943675,54.95,20
627407,44.95,9
545291,54.95,39
143920,0,22
567784,125.95,53
545829,50,66
545816,60,27
126625,74,46
129006,98.95,54
285406,222.25,95
629902,99,20
247974,27.95,42
903893,84.99,20
531316,213.33,28
1826304,82.95,57
666225,47.95,20
273026,8.99,63
150954,17,98
2648839,63.95,22
644663,34.95,33
1538912,60.95,29
909077,34.99,40
802717,34.99,30
2649402,72.95,38
801449,42.95,19
640664,41,18
534634,42,46
861992,38,25
542146,49.99,17
2036622,46.99,43
634843,59.99,28
861748,64.95,20
2334444,39,27
866658,61,19
108047,93.75,36
200550,141.95,32
368135,227.8,35
203564,108.99,54
531306,62.95,57
243922,45.95,48
531305,41.95,56
610338,139.95,67
647266,60.95,15
627633,76.95,23
531304,217.95,74
577057,120.95,26
249810,148.95,43
366763,189.95,32
366764,137.95,27
623481,120.95,20
577058,147.95,32
545147,117.95,18
58043,221.95,64
58041,259.95,65
673767,26.95,27
861292,75,19
189975,41.95,25
542058,149.95,69
127542,44.95,43
55378,252.95,23
55376,240.95,35
768838,58.71,33
126526,35,31
544629,42.4,20
224505,168.4,44
632060,38.95,50
117281,58.8,25
864615,49.95,56
531297,96.95,74
531296,68,18
56967,65.6,43
608932,59.95,34
1518970,62.95,17
492444,103.95,50
293114,79.95,43
2557473,186.25,25
2398118,84.95,46
767163,148.95,18
626934,172.95,26
3743869,89.99,11
2679798,129,11
658174,64.95,22
531293,60.95,20
701726,99,21
284452,161.4,44
164024,18.36,46
544027,71,17
585453,50,38
861295,123.75,20
129887,74.99,27
615665,279.4,57
225942,265,28
52570,113.95,100
2376550,73.85,27
552076,36,25
162952,60,65
120038,90.8,39
549729,42,17
286504,91.6,30
658285,75,41
117983,113,40
2566072,120,19
699198,47.97,12
284842,140.6,26
541839,180,31
55020,178.69,50
165932,44.51,29
106501,130,29
249851,246.95,34
2336026,99.8,32
534400,63,42
56392,69.95,27
568703,49.99,60
539962,59.99,123
531280,59.99,45
123833,252.95,87
554634,191.95,71
548352,248.95,95
637569,59.99,38
629566,65,51
644798,147.7,20
146241,49.99,29
290183,46,58
205992,85,70
544960,77,25
2029148,60,10
199017,68.95,45
2312026,66.95,29
801054,44.95,14
162683,45,58
546455,72.99,54
546753,94.99,47
2172809,55,16
903957,35,39
905272,30,68
1589702,74.99,29
531275,45.95,23
212968,120,34
299992,69.99,35
531272,59.99,20
254466,49.99,45
631640,43.95,23
871572,73,29
139556,299,23
664185,44.95,26
144524,64.99,55
652378,60,40
607636,76,59
257030,25.74,26
861996,49.95,29
613363,49.99,75
146181,49.99,38
867806,44.95,42
615567,72,97
56928,63,243
664247,72,45
741114,64.99,23
127051,28,71
616765,56.95,67
613320,271.75,80
616978,100,38
647962,89.95,32
2830251,71.95,64
705482,181.25,26
58036,155,58
895176,55,20
603313,55,27
120313,46.6,28
117215,88,21
202369,122.95,66
652649,43.95,25
793853,120,56
163680,65,40
380508,64.95,47
533709,140,58
616077,42,53
300376,49.95,54
121371,44.6,25
392422,45,128
655293,81,13
50914,97.33,51
635722,85,42
583829,39.95,39
117227,71.2,34
1718594,65,22
545178,197.46,73
55756,23.99,112
633182,91.84,45
809193,94.75,19
248069,65,40
285253,72.06,26
108899,123.75,39
1452199,49.99,26
582870,44.95,37
1543767,59.95,14
107936,473.26,24
577744,40,91
1555089,55.95,10
532856,43.74,22
866829,55.8,33
645056,150,41
52204,97.33,80
52205,122.2,102
196471,62.95,25
576479,53.95,52
2419796,74,26
131945,191,124
592057,57,30
53865,119.95,51
2272729,198.55,18
53626,101,79
194052,58,29
486259,87.07,21
50204,109.95,84
634877,0,50
900456,10.75,14
628688,216.07,41
288295,9.05,53
144531,140,70
3231757,35.45,44
915416,111.65,41
765288,129.95,58
638621,138.95,31
545016,111,35
623494,105,33
252050,207.95,15
134873,49.5,29
592120,95,43
576749,131.95,40
53270,111.95,28
252570,100,31
55295,95,39
621571,46.59,36
1829996,44.95,18
531239,39.95,42
756071,6.54,105
545694,80.99,19
163161,57,54
631702,50,24
199158,59,27
546060,36,29
60264,114,40
139743,129,46
1982597,67,20
202817,222.95,56
543533,155,57
543532,205,51
534358,32.95,115
531229,50.99,35
213036,45.95,25
877117,56.6,120
1866870,56,38
1866646,70,24
1908352,14.99,29
2337106,69.95,46
297487,36.95,18
898600,14.99,49
2840945,99,23
545422,59.99,22
903930,53.84,22
664241,60,13
582263,65,44
2665767,75,10
157368,86.95,27
531210,135,17
56433,75.95,19
881705,47.95,13
2679738,52,30
254566,80.99,48
634970,54.95,27
622451,314.99,25
55290,150.95,51
116573,202.2,75
165574,268.25,40
60269,112.8,36
620425,74.95,27
627748,101.5,22
531201,99.95,38
152668,95,96
565780,2.16,37
162819,72.25,33
117684,211.2,45
176698,227.95,31
531200,79.25,23
544023,58.5,45
624566,74.95,38
545868,32.95,43
248066,34.95,45
647134,38.95,78
131501,166.6,81
531196,74.95,80
101051,32.95,81
536700,45,22
640334,54.95,36
552016,130,47
547844,233.49,21
539025,89.95,39
1658191,69.2,14
121492,105,29
908776,130.95,14
867543,49.99,20
713623,110,49
115271,246.4,83
657936,59.99,26
543977,78.95,32
859841,60.95,39
1719631,45,11
663764,39.99,54
531182,39.99,74
540900,24.99,88
531181,24.99,53
51508,183.6,96
61023,108,47
286063,109.33,37
107930,106.03,31
639149,39.95,18
129928,202.8,29
629054,227.4,32
1594694,110,27
531179,109.95,10
754679,39.99,35
644559,43.95,28
545871,41.95,20
552020,110,44
764108,198.95,25
2573119,89.95,48
758935,182,34
858748,99,24
642255,40,46
632084,79.95,20
766978,113.95,37
251944,282.95,84
54873,186.95,133
254282,83.95,26
867252,65.95,28
2671106,91.5,20
542124,89.99,71
606857,92.5,17
889873,140,14
612850,6.87,287
634488,246.95,18
60275,98.95,80
641988,54.95,37
872582,49.99,61
867247,56.95,33
531168,79.95,34
743244,129,23
663689,53.95,24
1445653,69.95,23
906605,69.95,50
162740,32.95,74
206030,29.95,69
639701,39.95,32
246535,61.95,48
545403,42.95,27
628230,39.95,13
905508,65.95,21
918306,103,128
2406081,65.95,32
628718,74.95,34
531166,124.8,53
630199,67.95,39
228661,54.95,85
618305,65.52,29
630536,116.73,73
439820,111.75,14
54158,255.95,70
313111,105.2,63
50706,143.95,109
178670,222.95,38
178671,222.95,150
669140,200.95,14
610395,187.95,154
244075,180.95,82
610429,167.95,26
531164,202.95,54
607661,86,22
607689,207.6,53
647107,38,28
635686,38,40
853946,120.65,23
772654,69.15,35
772657,87.95,125
772658,91.5,101
853625,96.35,103
1604600,77.5,19
212554,148.4,38
3018335,86.95,21
537793,63.95,92
860723,76.67,18
756042,60.5,42
708797,74.5,28
707520,77.25,33
638581,64,24
553631,65,39
607372,91,52
52469,129.95,50
294048,13.67,48
112296,99.83,26
1438999,102,22
873739,90,13
118623,107.2,56
774203,16.9,64
1956573,175,21
866983,62.95,31
177931,114.95,61
809186,0,17
625274,159.75,59
613003,58,116
545535,88,72
594530,96,25
534107,48.75,70
655423,159.75,21
531162,135.95,73
243957,126.95,33
250179,70.95,19
250180,125.95,27
880034,130,41
130511,112,21
623554,113.5,32
609962,146,28
2424117,58.66,25
130095,204.6,52
620885,85,32
165846,251.5,60
145069,45.6,29
623644,116.6,31
170057,228.95,25
569628,327.95,13
552809,164.4,29
530259,95.95,39
206033,40,37
655138,69.95,66
531155,42.95,20
790201,42.95,81
210975,71.95,32
2819901,139.99,7
788810,199,26
480933,36.95,42
2166619,10.95,21
1683110,399.99,9
616182,210,54
664169,87.95,71
613174,32.95,145
132671,64.6,30
531150,46.95,41
2395347,16,182
2610932,165,23
664667,39.95,10
153843,53.25,39
905223,49.95,31
652204,55.97,64
202256,231.95,44
639501,181.95,60
866847,136.33,31
201801,52.95,36
110607,85.25,36
279515,52,36
2164292,54.95,26
802754,29.99,21
545027,34.99,70
802746,34.99,43
1655922,25,27
657903,110.6,61
637663,86,19
608728,49.99,86
143778,19,254
155359,57.95,57
289578,57.95,73
628818,32.95,55
268821,50,7
543132,45.95,58
390134,62.95,42
896840,64.6,34
579061,99,77
145879,79.99,25
130049,74.99,46
531138,88.95,46
130477,64.6,44
129307,30.95,60
169265,42.95,66
169266,39.95,56
538861,109.75,73
60282,57.2,96
161745,34.99,46
259426,45.95,30
902226,0,19
576409,72,42
896995,47,25
591984,72,39
289765,43.95,24
142723,49,20
903897,21.95,28
1777751,60,19
664786,46,15
764504,41.95,25
543230,42,19
1954190,40,24
718226,29.95,36
544314,78.95,34
386410,75,21
1928868,51,24
539715,24.99,77
657755,76,20
545556,58,25
801293,70,14
601743,62,43
543415,51,15
619156,34.95,55
557587,88.6,36
1757710,39.99,21
770372,145.95,47
771482,90.95,28
893341,49.99,35
545435,58,18
861306,59,32
199144,68.95,34
581703,161,22
2329881,4.99,70
610233,45,95
909908,15.48,30
531119,50.95,56
614294,39.95,58
637007,331,14
531397,48.61,48
110249,207.5,196
52247,208.5,163
533695,112.95,138
52216,120.95,61
264246,42.95,49
641583,76.95,23
537151,49.95,65
249330,23,132
1980858,23.95,18
811164,27.99,57
871065,8.99,121
195696,19.99,146
672821,19.99,90
599133,98.64,45
858329,89,56
2470293,106,30
290264,186.25,38
2679501,64.95,18
713745,69,21
290094,75,33
118024,105,36
169134,59.95,13
55016,118.5,77
100198,20.25,16
534581,19.95,83
339841,65,43
1779894,45,11
2407743,60,90
2230305,0,7
2528340,45.95,20
1989667,49.99,43
646881,39.99,37
288715,29.99,113
145738,34.99,78
644440,54.99,62
646682,37.5,12
657553,54.25,20
2947131,18,20
1638633,22,169
607999,48.95,38
531108,75.95,30
115284,75.33,37
286166,52.67,20
267524,64.95,47
610357,59.95,57
907880,64.95,28
610356,64.95,26
908449,42.95,59
2042532,69.95,11
545746,113.99,96
270983,99.99,45
877977,65.01,49
591108,163.95,74
534665,74.95,27
128238,69.95,16
107657,334.22,12
659915,76.95,47
131947,91,23
52953,14.74,53
642134,43.95,38
546440,92,89
664948,73,21
862001,75,33
265289,89,108
265288,91,46
1777852,85,22
118918,221.8,60
788963,199,18
172219,24.95,72
2774013,85,17
1646399,49.95,58
217368,42,22
1686650,49.95,36
863633,104.95,25
294126,159,20
721551,65,16
510201,59.99,26
859384,60,26
1879563,41.95,5
1440598,112,0
607960,54.99,35
531085,36.95,53
587681,100.95,30
292810,125,31
566707,23.68,33
1767378,39.99,13
643993,79.95,26
859526,59.99,41
914744,41.79,22
132302,158.8,29
824126,30.4,19
190443,53.11,31
872229,90,55
292898,61.9,55
118414,40,87
131909,57.4,21
293528,81.95,14
2551144,51.95,24
117243,153.6,27
532851,54.25,32
132375,170.6,50
870606,64,33
538889,51.99,32
541568,34.95,21
716424,13.28,21
715851,110.67,16
298488,1,21
635619,61.8,15
270912,44,27
208401,44,23
635448,53.95,41
246636,59.95,55
127924,49.95,34
543703,39.99,63
800244,48,18
656572,57,17
635154,57,34
279588,49.95,40
664408,140.93,17
652254,120.93,45
500164,162.95,35
182734,205.95,41
55576,219.95,45
868546,84.95,43
616095,50.33,45
285758,110,21
295272,60,58
637050,60,18
291727,185.95,65
1583031,110,19
254450,106.95,24
2258154,163.1,29
154299,93.75,73
51211,283.95,37
51209,293.95,55
708310,0,28
101565,103.35,44
769551,113.6,79
116215,124.5,89
531067,166.75,69
662421,97.5,13
191848,0,30
320183,89.95,32
2039158,19.95,80
2675714,29.3,55
617684,81.99,50
146159,104,37
594663,196.95,23
865499,48,20
636152,105,23
156625,46.95,48
108389,71,17
881568,69.99,7
2350136,13,69
106695,20,37
106059,13,91
3057088,35,37
919906,16.99,56
646972,35.5,121
920505,9.04,82
908179,9.95,16
268398,70,22
117572,122.4,42
902527,37.5,25
531056,34,51
531050,29.99,67
535724,34.99,22
326317,87.5,33
119704,105.75,34
119705,22.25,26
635916,105.75,31
666571,105.75,24
531044,34.99,22
264203,35.95,62
368432,28.95,52
155531,28.95,50
3751695,59.99,0
531042,44.95,21
900477,77.95,17
191875,230.75,97
531041,54.99,23
741558,59.99,36
531040,54.99,19
909069,61.95,25
269436,85,60
173911,34.99,60
486262,84.47,30
144223,176.4,18
103726,111,44
144146,176.4,56
617204,112.16,45
108749,8.99,62
616155,49.95,27
246299,150,45
246457,134.75,31
285885,107.2,29
120795,197.33,64
254082,59.95,128
613002,73.95,33
136857,100,32
760935,72.45,13
625584,131.02,35
112383,87.73,66
2047622,85,20
211821,82.5,35
386156,129.5,40
518406,74.99,38
648196,47.95,17
647876,46.95,22
429124,58,15
650673,93.95,23
617698,105,38
608062,152.95,27
178026,188.95,62
201709,52.95,54
291088,49.99,21
459155,68.6,16
868168,18.98,38
113712,99,35
528479,95.38,18
111474,207.5,16
876095,21.59,30
55359,358.95,49
531008,403.95,44
692051,215.95,33
1611066,182.86,18
903816,129.9,29
643694,65.31,21
593623,8.87,49
710810,77.75,38
286430,194,71
201730,49.95,34
603251,46.42,18
110573,276.25,56
2341686,0,46
607927,182,20
713163,134.15,55
108254,106,30
550560,28.51,36
1584809,61.45,27
148068,292.95,38
603343,75.58,34
238052,14.95,52
766718,130,19
534828,47.3,70
867242,79.95,30
913251,99.4,26
259987,74,21
2419985,65,24
57807,123,52
287862,100,45
635774,62.49,21
262760,79.95,15
531017,76.75,56
2511740,95.85,28
662960,73.95,19
888965,158,11
112241,130.75,208
116792,173.33,47
716253,220.47,56
2264954,83.7,47
145451,154.33,23
60299,10.91,60
748010,76,28
217298,39,47
623187,65,28
52802,8.04,76
545008,43,30
2078837,18.95,8
2078838,16.95,16
869717,55,13
906334,47.95,18
531002,68.95,31
760976,58,42
865748,49.95,10
217719,80.95,57
911813,43.8,19
667316,64.95,50
247817,41.95,14
292112,312.95,39
619080,44,38
626996,45.95,27
131620,170.8,42
111974,46,27
111999,49.5,28
661550,38,17
564950,50.95,25
612599,58.5,37
132615,118.6,50
578325,161.32,37
132174,114.67,66
2619289,84.95,32
545787,68,35
115557,74,69
131624,98.4,103
244431,207.95,24
110298,153.48,25
131571,131.8,35
116331,187.13,28
449567,219.5,46
247574,84,18
869386,102.67,55
50179,124.67,16
52173,82,38
212931,97.95,31
248119,125,85
295049,41.95,26
530987,45,13
2203836,65,19
649685,48.69,57
900571,44.99,23
530986,49.99,26
145179,54.99,38
403358,107.2,54
133156,102.6,35
614526,223.95,60
916107,70,40
538220,67,61
681014,29.99,39
248471,24.99,47
675462,24.99,109
530982,42,26
636382,65,29
131238,256.2,47
145252,54.99,110
539276,83.2,58
293269,66,41
201519,80,64
106985,66,25
530977,49.99,23
539057,64.95,25
876522,98.8,9
342853,50,37
922837,50.2,99
133273,55.4,121
113672,138.4,41
148098,52.95,13
101367,108.95,22
640144,69.4,22
635057,65,18
1929067,47,14
1554089,41.95,14
116342,160.93,25
552986,118,25
530972,53.4,27
530971,49.95,17
446964,46.95,47
664726,108,39
530967,49.99,41
2450606,36.11,80
127047,95.95,19
637698,43.25,25
1780423,47.95,12
118794,114.4,32
606873,67.25,39
707151,110.75,34
117582,121.4,39
614958,174.95,58
775715,209,24
293725,19.99,70
920174,55,58
596828,9.95,34
541578,47.95,19
1988003,34.95,24
268759,100,14
165158,108.32,34
286396,173,55
202400,169.95,19
642268,50,27
908042,34.95,26
621512,189.2,29
267154,120,19
617261,199.95,25
639897,34.95,26
607186,117,49
115286,134.2,51
105990,78,21
1780150,80,12
2263434,0,7
2377881,79.67,24
222831,74,42
222830,55,33
530943,80,23
861318,149.95,19
612199,133.95,32
530941,115.95,33
609122,112.95,40
652721,54.5,15
615671,11.71,31
530938,147.95,18
2070638,24,14
788184,301.95,19
546501,98,47
543656,89.99,36
622172,85.74,43
646480,53.28,36
877251,111.95,24
1826892,58.95,17
610753,46.95,74
550538,60,35
896501,145,17
894477,173,12
2663750,189,18
2675542,106.25,25
2339202,0,29
105254,103.25,23
1569879,53.95,22
556490,41.95,27
766626,42.95,12
2562972,213.95,21
1651424,39.95,17
51710,191.95,70
2342493,0,31
202308,365.95,34
114720,218.4,38
891204,101.15,12
873452,109.5,22
714365,21.29,16
648838,99.95,26
644685,128.2,25
616712,138.25,68
109891,125.75,58
627974,0,27
56475,128.2,29
249963,165.95,36
617640,57.95,57
624302,99,38
894425,93.85,15
530921,123.9,11
115746,135,32
201380,21.99,57
848081,96,42
634018,44.99,36
530924,205,43
541808,66,19
2649955,60.95,22
51547,93.35,54
860742,107.8,33
530915,294.95,51
764130,109.95,20
144602,226.4,38
169463,289.95,18
871860,151.88,31
51306,130.67,77
561446,199.33,8
2669846,37.32,12
629119,59.95,49
594327,54.95,27
626925,145.33,33
544699,334.95,44
110232,278.25,50
146309,233.4,116
55355,285.95,58
540803,233.4,78
130083,130.67,85
144491,140,45
146520,233.4,56
118987,175.27,33
2772288,54,39
900496,45.93,28
574320,237,38
107192,10.29,52
758635,11.99,26
120165,116.6,48
633152,116.6,79
870394,93.95,27
530910,49.95,71
163537,250,39
650081,98.95,27
862318,104.95,29
294910,59.95,35
232332,71.95,24
116574,144,54
752765,52.78,15
164080,33.99,56
118609,207.6,76
178239,261.95,48
120943,209.2,58
914448,119.6,18
597972,67.95,26
113105,110,21
860744,37.95,19
194029,49,18
913390,76,32
2378127,49.88,20
166107,79.25,53
289295,99,29
247753,41.95,30
132720,127.67,14
3277138,0,36
649360,243.8,36
1455495,140,19
51452,107,83
871800,0,14
111295,44.99,42
402500,122.46,30
110001,78.3,11
50111,175.5,89
577626,92.94,11
879042,151.33,62
261304,100,44
131453,126,20
132714,169.4,65
540773,221.8,81
876076,151.33,39
2377966,46,21
60318,144.95,22
606710,100,45
608516,217.95,23
612583,44.95,16
232613,39.95,40
530902,100.95,25
2577563,199.95,18
269710,19.95,41
166153,63.99,53
621632,115,47
244186,107.95,37
52191,86,50
127168,103.2,14
543880,51,27
530898,69.95,22
288919,328.95,32
1468758,99,35
614080,78,54
101481,94.7,93
695830,79,67
695567,86.5,37
101650,76.95,47
693344,104.05,69
101575,89.2,59
592827,149,38
548397,149.3,106
548197,103.4,52
922869,102.2,86
555233,98.95,62
548233,149.05,134
548184,98.7,53
694861,118.05,88
922774,100.75,88
2697066,61.95,27
2256855,68.55,17
107635,31.25,62
130364,146.8,69
133274,90.2,46
107366,0,20
164199,248.86,41
667326,85,19
132535,50.2,37
206300,51.95,41
119220,183.4,45
101468,98.4,70
544857,113.95,37
905120,39.95,24
530889,42.95,14
530888,42.95,27
530887,42.95,24
628651,34.95,41
574806,44.95,50
193493,35.95,27
619338,43.95,62
865262,43.95,24
874029,43.95,18
610156,43.95,25
776014,35.95,40
193236,43.95,37
621918,43.95,73
193712,41.95,83
776187,38.95,34
634899,43.95,43
193543,35.95,25
776291,43.95,27
193546,35.95,41
614063,43.95,45
895022,44.95,27
623449,43.95,32
193545,35.95,42
647077,44.95,47
776290,43.95,41
1942263,44.95,38
641439,44.95,60
775736,35.95,45
613052,36.95,69
635715,44.95,46
865811,43.95,27
627427,44.95,40
613364,36.95,70
193389,29.95,29
867694,44.95,51
617959,36.95,79
867674,44.95,47
867683,44.95,35
595047,43.95,45
106819,138,42
249853,268.95,25
641413,54.99,25
1745178,49,32
595556,49.95,24
595893,43.95,26
745926,59,119
530883,73.95,34
1477866,49.95,8
743982,75.95,21
147598,67.95,19
644643,46.95,35
631476,118.67,20
110555,142.75,37
619235,92.95,21
254497,105.95,20
545650,127.95,39
111146,96.25,37
3463257,249,14
105831,199,38
530868,248,42
867631,50.99,13
1517838,61.95,19
203395,118.99,22
113086,83.95,34
530865,76,14
910866,31.95,34
1596599,0,29
530864,95,26
190827,69.95,36
542096,44.99,43
530862,39.99,40
102439,27.95,184
530861,48.95,19
2431233,83,26
654672,39.95,46
120032,42.6,35
162532,25,33
1781166,51,12
1780412,45,11
191612,54.95,15
2610569,49.99,34
2101193,44.99,5
753527,43.95,20
142955,43,23
52812,70,53
248509,49.99,36
148190,251.95,41
867679,49.95,32
634967,45,42
148221,123.95,20
246485,70,34
867713,142.95,30
51151,0,53
912466,49.95,21
117570,133.4,37
222332,99,29
860748,353,14
199954,29.95,22
530852,52.67,28
182401,69.56,12
101380,195.95,48
1783395,0,1
182755,93.8,60
182753,90.15,109
770618,110.15,23
849899,98.2,142
771034,82.55,43
771050,94.65,44
155276,94.4,127
248099,70,21
119590,139.2,53
689666,25,23
3292818,42.17,33
660777,49.99,81
718407,49.95,21
660502,55.95,33
543277,249.95,32
904529,249.95,14
642024,35,28
158172,59.95,88
200930,29.99,74
634613,60,27
2363175,41.95,20
1655984,60,23
2309627,90,15
916617,75,20
2110293,49.95,21
907942,65,24
747898,38.25,8
530837,45.95,11
530834,60,28
106366,22,98
537718,50,38
530832,42.95,20
546457,79.99,19
612950,5.76,89
861864,103.95,29
167008,180.75,69
290334,185,51
115358,179.8,30
642290,43,29
370267,179.95,14
655567,90,29
625636,95.95,43
2096712,222.95,11
530823,74.4,34
545004,37,44
117045,71.4,36
114408,128.4,39
869319,131.95,7
530822,45,37
655242,63,31
553054,53.32,44
131799,161.95,37
285671,89.95,29
555913,65.95,51
530816,115.5,43
60324,146.2,34
2579577,75,18
546399,75,52
706735,370,17
609108,333.95,52
121068,43,35
2337200,114.7,40
107842,176.1,18
165933,133.5,21
530808,40,38
395914,59.95,40
873548,0,36
2027459,59.95,13
392033,69.95,28
106828,109,29
530805,69.95,27
530804,69.95,31
2383810,90,39
646911,74.95,36
2344284,132.34,31
634379,43.94,18
654636,49.95,22
2381784,120,17
287049,194.95,16
614443,43.98,34
870889,110,31
178262,257.95,28
116456,118,30
121401,217,37
116445,118,65
607139,118,36
113902,150,23
60330,170,47
114346,134.2,42
119789,174.4,53
756003,72.25,42
530787,54,33
300121,64,14
119439,107,51
862016,84.95,74
129477,29.95,34
629167,60,35
863094,48,35
615220,168,67
2398253,78.59,33
554632,159.95,41
766865,129.95,35
178854,213.95,39
2023422,36.99,19
866690,75.75,41
530763,43.95,23
183397,72.65,36
530782,64,54
530781,39.5,56
285897,88,24
238652,19.95,56
238653,19.95,74
238651,19.95,94
182760,122.95,32
542117,43.25,15
530778,35.75,25
866335,19.33,17
771093,84.9,53
530775,29.95,24
898871,52.95,18
865139,45.95,42
1541541,59.95,22
530770,16.99,49
606926,108,18
530769,62.5,43
544871,50.95,36
616421,319.95,101
145413,24,44
144391,18,26
633792,38,34
609844,61.63,69
108798,23.1,24
632106,47.5,82
182450,185.95,34
862017,42,14
530765,38.25,14
530764,38.25,34
157589,47.95,59
175047,49.99,25
864255,70,15
619074,39.95,56
616960,37,29
1830010,189.95,19
2930904,192.95,25
2930906,146.95,16
1830008,229.95,57
530762,55,38
530761,49.99,40
722859,41.95,21
633586,55.6,44
1721988,18.95,29
606827,158.93,58
621526,105,45
144745,69.99,35
536156,54.99,48
292052,49.99,40
314185,115.6,44
147877,311.95,21
158329,63.95,52
651297,111.95,25
170163,135.95,20
183255,153.95,27
862020,70,34
211848,90,63
530751,99.38,19
655301,81.12,28
766260,0,15
617514,190.75,30
607397,179.2,45
867373,258.5,43
148464,269.95,35
101324,209.95,29
1767659,54.99,15
157364,59.95,29
871066,51.95,48
910975,78,30
177692,185.95,36
630163,45,27
51204,134.2,35
657986,175,54
1829173,52.39,4
246306,72.95,31
872475,83.95,32
861329,85.95,25
200644,116.95,29
660750,78.95,28
